gid,role,role_score,cluster_id,priority_score,evidence,is_seed,depth,truncated,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,hold_median_days,seed_reach,n_seed_payers,betweenness,sync_max_payers,in_cycle,inflow_outside_sample
100000008468762100,peripheral,0.82,4,0.3604,"Признаков роли нет: связи 2 вх./0 исх., оборот 170 тыс. ₸",False,3,False,2,0,170000.0,0.0,2,0,0.0,,8,0,0.0,2,False,False
100000008469048100,peripheral,1.0,3,0.3005,Граница выборки (4-е колено): исходящие не видны; получено 265 тыс. ₸ от 1 плательщика,False,4,True,1,0,265200.0,0.0,7,0,0.0,,7,0,0.0,1,False,False
100000008470470100,peripheral,1.0,5,0.2574,"Признаков роли нет: связи 1 вх./0 исх., оборот 34 тыс. ₸",False,1,False,1,0,33547.0,0.0,1,0,0.0,,1,1,0.0,1,False,False
100000008471634100,peripheral,1.0,27,0.2437,Граница выборки (4-е колено): исходящие не видны; получено 20 тыс. ₸ от 1 плательщика,False,4,True,1,0,20000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000008472324100,terminal,0.56,7,0.3996,"Деньги оседают: получено 205 тыс. ₸ от 1 плательщика, исходящих ≥5 тыс. ₸ нет (узел раскрыт обходом)",False,3,False,1,0,205200.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000008473207100,terminal,0.54,17,0.3984,"Деньги оседают: получено 202 тыс. ₸ от 1 плательщика, исходящих ≥5 тыс. ₸ нет (узел раскрыт обходом)",False,2,False,1,0,202000.0,0.0,4,0,0.0,,11,0,0.0,1,False,False
100000008473765100,peripheral,1.0,3,0.2549,"Признаков роли нет: связи 1 вх./0 исх., оборот 30 тыс. ₸",False,3,False,1,0,30000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000008474308100,peripheral,1.0,16,0.3451,"Признаков роли нет: связи 1 вх./1 исх., оборот 14 тыс. ₸; в ядре-кольце из 85",False,2,False,1,1,14000.0,10000.0,2,1,0.7143,,7,0,0.0,1,True,False
100000008474391100,peripheral,1.0,24,0.2437,"Признаков роли нет: связи 1 вх./0 исх., оборот 20 тыс. ₸",False,3,False,1,0,20000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000008477350100,coordinator,1.0,3,0.9969,"Кандидат в координаторы: собирает от 11 плательщиков (610 тыс. ₸) и раздаёт 39 получателям (3,4 млн ₸); в ядре-кольце из 85; блокировка отсекает 4,7 млн ₸",False,2,False,11,39,610100.0,3374866.0,14,44,5.5317,0.0,7,0,0.002517,2,True,True
100000008478414100,peripheral,1.0,5,0.2304,"Признаков роли нет: связи 1 вх./0 исх., оборот 10 тыс. ₸",False,2,False,1,0,10000.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000008486520100,peripheral,1.0,2,0.4434,"Признаков роли нет: связи 1 вх./1 исх., оборот 36 тыс. ₸",False,1,False,1,1,35720.0,14000.0,2,1,0.3919,,7,1,1.9e-05,1,False,False
100000008488166100,peripheral,1.0,6,0.2254,"Признаков роли нет: связи 1 вх./0 исх., оборот 6 тыс. ₸",False,3,False,1,0,5600.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000008489604100,peripheral,1.0,6,0.2324,"Признаков роли нет: связи 1 вх./0 исх., оборот 11 тыс. ₸",False,3,False,1,0,11000.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000008489922100,distributor,1.0,4,0.9099,"Признаки веерной раздачи: 36 получателей, отправлено 3,8 млн ₸; блокировка отсекает 4,1 млн ₸",False,3,False,3,36,262010.0,3789900.0,5,41,14.4647,1.0,8,0,0.000872,2,True,True
100000008490127100,peripheral,1.0,7,0.5804,"Признаков роли нет: связи 1 вх./6 исх., оборот 923 тыс. ₸; блокировка отсекает 1,4 млн ₸",False,3,False,1,6,431755.0,923000.0,2,9,2.1378,,7,0,0.000115,1,False,True
100000008491390100,peripheral,1.0,10,0.2591,"Признаков роли нет: связи 1 вх./0 исх., оборот 36 тыс. ₸",False,3,False,1,0,36000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000008493007100,transit,1.0,6,0.6052,"Признаки транзита: пришло 26 тыс. ₸, ушло 100% за ~1 дн.; связи 1→1",False,3,False,1,1,26150.0,26150.0,1,1,1.0,1.0,1,0,1e-06,1,False,False
100000008497298100,terminal,1.0,12,0.438,"Деньги оседают: получено 600 тыс. ₸ от 1 плательщика, исходящих ≥5 тыс. ₸ нет (узел раскрыт обходом)",False,2,False,1,0,600000.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000008501413100,transit,1.0,15,0.5799,"Признаки транзита: пришло 5 тыс. ₸, ушло 102% за ~2 дн.; связи 1→1",False,3,False,1,1,5000.0,5100.0,1,1,1.02,2.0,8,0,2.1e-05,1,False,False
100000008502995100,peripheral,1.0,21,0.2497,"Признаков роли нет: связи 1 вх./0 исх., оборот 25 тыс. ₸",False,3,False,1,0,25000.0,0.0,2,0,0.0,,7,0,0.0,1,False,False
100000008503177100,peripheral,1.0,3,0.2575,"Признаков роли нет: связи 1 вх./0 исх., оборот 34 тыс. ₸",False,3,False,1,0,33951.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000008507703100,peripheral,1.0,6,0.2534,"Признаков роли нет: связи 1 вх./0 исх., оборот 28 тыс. ₸",False,3,False,1,0,28500.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000008512552100,transit,1.0,18,0.8503,"Признаки транзита: ушло 1,3 млн ₸ при видимом входе 394 тыс. ₸ за ~0 дн. — приток вне выборки; в ядре-кольце из 85; блокировка отсекает 1,7 млн ₸",False,2,False,4,6,394360.0,1302275.0,9,11,3.3022,0.0,7,0,0.000431,2,True,True
100000008512827100,transit,1.0,4,0.8462,"Признаки транзита: ушло 1,9 млн ₸ при видимом входе 108 тыс. ₸ за ~1 дн. — приток вне выборки; блокировка отсекает 2,1 млн ₸",False,2,False,3,10,107949.0,1944500.0,3,10,18.0131,1.0,9,0,0.000137,1,False,True
100000008513251100,peripheral,1.0,0,0.0,Нет переводов ≥5 тыс. ₸ внутри банка за июль; курьер из исходного списка,True,0,False,0,0,0.0,0.0,0,0,,,0,0,0.0,0,False,False
100000008514970100,peripheral,1.0,22,0.5218,"Признаков роли нет: связи 1 вх./1 исх., оборот 380 тыс. ₸; блокировка отсекает 411 тыс. ₸",False,3,False,1,1,379966.0,31000.0,1,1,0.0816,0.0,1,0,1e-06,1,False,False
100000008516839100,peripheral,1.0,12,0.1853,"Признаков роли нет: связи 3 вх./0 исх., оборот 155 тыс. ₸; курьер из исходного списка",True,0,False,3,0,155000.0,0.0,4,0,,,10,1,0.0,2,False,False
100000008517061100,peripheral,1.0,12,0.32,"Граница выборки (4-е колено): исходящие не видны; получено 1,8 млн ₸ от 1 плательщика",False,4,True,1,0,1844000.0,0.0,4,0,0.0,,7,0,0.0,1,False,False
100000008517538100,transit,0.78,4,0.8326,"Признаки транзита: ушло 1,4 млн ₸ при видимом входе 156 тыс. ₸ за ~1,5 дн. — приток вне выборки; блокировка отсекает 1,6 млн ₸",False,3,False,3,17,155500.0,1439000.0,6,18,9.254,1.5,8,0,0.000246,1,False,True
100000008522127100,peripheral,1.0,4,0.1147,"Признаков роли нет: связи 0 вх./1 исх., оборот 145 тыс. ₸; курьер из исходного списка",True,0,False,0,1,0.0,145000.0,0,3,,,0,0,0.0,0,False,False
100000008524903100,peripheral,1.0,10,0.2366,Граница выборки (4-е колено): исходящие не видны; получено 15 тыс. ₸ от 1 плательщика,False,4,True,1,0,15000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000008525136100,peripheral,1.0,1,0.2353,Граница выборки (4-е колено): исходящие не видны; получено 14 тыс. ₸ от 1 плательщика,False,4,True,1,0,14100.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000008531133100,transit,1.0,2,0.6824,Признаки транзита: ушло 158 тыс. ₸ при видимом входе 25 тыс. ₸ за ~0 дн. — приток вне выборки; блокировка отсекает 183 тыс. ₸,False,2,False,1,3,25000.0,158271.68,1,3,6.3309,0.0,7,0,2.3e-05,1,False,True
100000008531186100,peripheral,1.0,1,0.2868,"Признаков роли нет: связи 1 вх./0 исх., оборот 125 тыс. ₸",False,2,False,1,0,125000.0,0.0,1,0,0.0,,9,0,0.0,1,False,False
100000008532050100,terminal,1.0,7,0.4343,"Деньги оседают: получено 455 тыс. ₸ от 1 плательщика, исходящих ≥5 тыс. ₸ нет (узел раскрыт обходом)",False,3,False,1,0,455156.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000008536546100,terminal,1.0,4,0.4924,"Деньги оседают: получено 250 тыс. ₸ от 2 плательщиков, исходящих ≥5 тыс. ₸ нет (узел раскрыт обходом)",False,3,False,2,0,250000.0,0.0,2,0,0.0,,8,0,0.0,2,False,False
100000008537380100,peripheral,1.0,6,0.2275,"Признаков роли нет: связи 1 вх./0 исх., оборот 8 тыс. ₸",False,3,False,1,0,8000.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000008545727100,transit,1.0,14,0.7653,"Признаки транзита: ушло 1,9 млн ₸ при видимом входе 30 тыс. ₸ за ~0 дн. — приток вне выборки; блокировка отсекает 1,9 млн ₸",False,2,False,1,6,30000.0,1866500.0,1,7,62.2167,0.0,9,0,0.000134,1,True,True
100000008546855100,consolidator,0.66,1,0.8326,"Признаки консолидации: 6 плательщиков (курьеров: 0), вход 72 тыс. ₸, дальше 2 получ., удержано 86%; синхронный сбор: 5 плат. в 1 день; блокировка отсекает 102 тыс. ₸",False,2,False,6,2,71790.0,10000.0,8,2,0.1393,0.0,7,0,5.9e-05,5,True,False
100000008547295100,peripheral,1.0,9,0.2366,"Признаков роли нет: связи 1 вх./0 исх., оборот 15 тыс. ₸",False,3,False,1,0,15000.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000008547844100,transit,0.5,4,0.8359,"Признаки транзита: ушло 2,0 млн ₸ при видимом входе 178 тыс. ₸ за ~0 дн. — приток вне выборки; блокировка отсекает 6,3 млн ₸",False,2,False,3,19,177600.0,2042199.0,3,21,11.4989,0.0,8,0,0.001788,1,True,True
100000008547948100,distributor,0.96,4,0.9189,"Признаки веерной раздачи: 26 получателей, отправлено 5,2 млн ₸; синхронный сбор: 4 плат. в 1 день; блокировка отсекает 8,2 млн ₸",False,2,False,6,26,212665.0,5185600.0,7,31,24.3839,0.0,8,0,0.001132,4,True,True
100000008548853100,peripheral,1.0,6,0.2351,"Признаков роли нет: связи 1 вх./0 исх., оборот 14 тыс. ₸",False,3,False,1,0,14000.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000008551752100,peripheral,1.0,10,0.3076,Граница выборки (4-е колено): исходящие не видны; получено 406 тыс. ₸ от 1 плательщика,False,4,True,1,0,406000.0,0.0,2,0,0.0,,7,0,0.0,1,False,False
100000008554390100,peripheral,1.0,13,0.2351,Граница выборки (4-е колено): исходящие не видны; получено 14 тыс. ₸ от 1 плательщика,False,4,True,1,0,14000.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000008555233100,terminal,1.0,4,0.4338,"Деньги оседают: получено 441 тыс. ₸ от 1 плательщика, исходящих ≥5 тыс. ₸ нет (узел раскрыт обходом)",False,3,False,1,0,440600.0,0.0,1,0,0.0,,9,0,0.0,1,False,False
100000008555918100,peripheral,1.0,8,0.5096,"Признаков роли нет: связи 1 вх./2 исх., оборот 139 тыс. ₸; блокировка отсекает 183 тыс. ₸",False,1,False,1,2,139211.0,43300.0,1,2,0.311,,10,1,4.8e-05,1,False,False
100000008556318100,peripheral,0.66,8,0.3611,"Признаков роли нет: связи 2 вх./0 исх., оборот 180 тыс. ₸",False,1,False,2,0,180132.0,0.0,2,0,0.0,,10,1,0.0,1,False,False
100000008557672100,peripheral,1.0,5,0.2661,"Признаков роли нет: связи 1 вх./0 исх., оборот 49 тыс. ₸",False,2,False,1,0,49125.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000008560263100,peripheral,1.0,7,0.2826,Граница выборки (4-е колено): исходящие не видны; получено 100 тыс. ₸ от 1 плательщика,False,4,True,1,0,100000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000008560717100,consolidator,1.0,3,0.9056,"Признаки консолидации: 7 плательщиков (курьеров: 1), вход 529 тыс. ₸, дальше 1 получ., удержано 95%; блокировка отсекает 554 тыс. ₸",False,1,False,7,1,529000.0,25000.0,9,1,0.0473,19.0,7,1,1.9e-05,2,False,False
100000008561016100,transit,1.0,4,0.6982,"Признаки транзита: пришло 180 тыс. ₸, ушло 103% за ~0 дн.; связи 1→1; блокировка отсекает 365 тыс. ₸",False,3,False,1,1,180000.0,185000.0,2,4,1.0278,0.0,9,0,2.2e-05,1,False,False
100000008566737100,terminal,0.96,3,0.4885,"Деньги оседают: получено 230 тыс. ₸ от 2 плательщиков, исходящих ≥5 тыс. ₸ нет (узел раскрыт обходом)",False,1,False,2,0,230000.0,0.0,2,0,0.0,,10,1,0.0,2,False,False
100000008568512100,peripheral,0.5,7,0.2953,"Признаков роли нет: связи 1 вх./0 исх., оборот 200 тыс. ₸",False,3,False,1,0,199640.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000008571243100,peripheral,1.0,14,0.2878,"Признаков роли нет: связи 1 вх./0 исх., оборот 134 тыс. ₸",False,3,False,1,0,134000.0,0.0,1,0,0.0,,9,0,0.0,1,False,False
100000008571433100,peripheral,1.0,40,0.2223,"Признаков роли нет: связи 2 вх./2 исх., оборот 1,4 млн ₸; курьер из исходного списка",True,0,False,2,2,350000.0,1434000.0,2,3,,0.5,0,0,1e-06,1,True,False
100000008571443100,peripheral,1.0,1,0.341,"Признаков роли нет: связи 2 вх./0 исх., оборот 65 тыс. ₸",False,2,False,2,0,65000.0,0.0,2,0,0.0,,7,0,0.0,1,False,False
100000008575624100,peripheral,1.0,38,0.1096,"Признаков роли нет: связи 0 вх./3 исх., оборот 90 тыс. ₸; курьер из исходного списка",True,0,False,0,3,0.0,89500.0,0,5,,,0,0,0.0,0,False,False
100000008576243100,peripheral,1.0,1,0.3456,"Признаков роли нет: связи 2 вх./0 исх., оборот 83 тыс. ₸",False,3,False,2,0,82920.0,0.0,4,0,0.0,,8,0,0.0,2,False,False
100000008576528100,peripheral,1.0,7,0.253,"Признаков роли нет: связи 1 вх./0 исх., оборот 28 тыс. ₸",False,3,False,1,0,28000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000008579978100,transit,1.0,7,0.6491,Признаки транзита: ушло 77 тыс. ₸ при видимом входе 34 тыс. ₸ за ~0 дн. — приток вне выборки; блокировка отсекает 111 тыс. ₸,False,3,False,1,1,34000.0,77000.0,1,6,2.2647,0.0,7,0,1.9e-05,1,False,True
100000008582730100,transit,1.0,1,0.5059,"Признаки транзита: пришло 5 тыс. ₸, ушло 100% за ~0 дн.; связи 1→1",False,3,False,1,1,5000.0,5000.0,1,1,1.0,0.0,7,0,0.0,1,True,False
100000008583360100,peripheral,1.0,11,0.508,"Признаков роли нет: связи 1 вх./1 исх., оборот 170 тыс. ₸; блокировка отсекает 283 тыс. ₸",False,3,False,1,1,112843.0,170000.0,1,1,1.5065,5.0,7,0,1.9e-05,1,False,True
100000008583971100,peripheral,1.0,3,0.336,Граница выборки (4-е колено): исходящие не видны; получено 51 тыс. ₸ от 2 плательщиков,False,4,True,2,0,51000.0,0.0,2,0,0.0,,7,0,0.0,1,False,False
100000008586731100,peripheral,1.0,16,0.2331,"Признаков роли нет: связи 1 вх./0 исх., оборот 12 тыс. ₸",False,1,False,1,0,12000.0,0.0,1,0,0.0,,1,1,0.0,1,False,False
100000008587459100,peripheral,1.0,1,0.6172,"Признаков роли нет: связи 2 вх./2 исх., оборот 686 тыс. ₸; в ядре-кольце из 85; блокировка отсекает 868 тыс. ₸",False,2,False,2,2,181507.0,686500.0,2,4,3.7822,,7,0,1.8e-05,1,True,True
100000008588665100,peripheral,1.0,3,0.2497,Граница выборки (4-е колено): исходящие не видны; получено 25 тыс. ₸ от 1 плательщика,False,4,True,1,0,25000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000008595687100,peripheral,1.0,2,0.4868,"Признаков роли нет: связи 1 вх./1 исх., оборот 64 тыс. ₸; в ядре-кольце из 85",False,3,False,1,1,64395.0,10400.0,1,1,0.1615,1.0,7,0,0.000301,1,True,False
100000008596924100,peripheral,1.0,9,0.2826,"Признаков роли нет: связи 1 вх./0 исх., оборот 100 тыс. ₸",False,3,False,1,0,100000.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000008598972100,peripheral,1.0,22,0.2863,"Признаков роли нет: связи 1 вх./0 исх., оборот 120 тыс. ₸",False,3,False,1,0,120000.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000008599354100,peripheral,1.0,3,0.4991,"Признаков роли нет: связи 1 вх./1 исх., оборот 177 тыс. ₸; блокировка отсекает 215 тыс. ₸",False,3,False,1,1,177000.0,38200.0,1,2,0.2158,10.0,7,0,4e-06,1,False,False
100000008601794100,peripheral,1.0,42,0.2198,"Признаков роли нет: связи 2 вх./1 исх., оборот 871 тыс. ₸; курьер из исходного списка",True,0,False,2,1,494400.0,871400.0,8,13,,0.0,0,0,0.0,1,True,False
100000008603331100,transit,1.0,31,0.8308,"Признаки транзита: ушло 742 тыс. ₸ при видимом входе 40 тыс. ₸ за ~0 дн. — приток вне выборки; блокировка отсекает 2,2 млн ₸",False,2,False,2,6,39500.0,741774.0,3,6,18.7791,0.0,7,0,0.000196,1,True,True
100000008603629100,coordinator,1.0,3,1.0,"Кандидат в координаторы: собирает от 19 плательщиков (1,8 млн ₸) и раздаёт 61 получателю (5,0 млн ₸); в ядре-кольце из 85; синхронный сбор: 4 плат. в 1 день; блокировка отсекает 8,2 млн ₸",False,2,False,19,61,1817300.0,4986156.0,45,74,2.7437,0.0,7,0,0.005761,4,True,True
100000008612257100,peripheral,1.0,18,0.2288,"Признаков роли нет: связи 1 вх./0 исх., оборот 10 тыс. ₸",False,3,False,1,0,9500.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000008619159100,peripheral,1.0,2,0.3087,Граница выборки (4-е колено): исходящие не видны; получено 446 тыс. ₸ от 1 плательщика,False,4,True,1,0,446400.0,0.0,2,0,0.0,,7,0,0.0,1,False,False
100000008619857100,peripheral,1.0,1,0.43,"Признаков роли нет: связи 1 вх./2 исх., оборот 29 тыс. ₸",False,3,False,1,2,29000.0,13000.0,1,2,0.4483,0.0,7,0,2e-06,1,False,False
100000008620570100,peripheral,1.0,1,0.5738,"Признаков роли нет: связи 2 вх./2 исх., оборот 145 тыс. ₸; блокировка отсекает 177 тыс. ₸",False,3,False,2,2,145000.0,31800.0,2,2,0.2193,0.0,7,0,3.3e-05,1,False,False
100000008624978100,peripheral,1.0,4,0.2846,"Признаков роли нет: связи 1 вх./0 исх., оборот 109 тыс. ₸",False,2,False,1,0,109000.0,0.0,1,0,0.0,,8,0,0.0,1,False,False
100000008625905100,peripheral,1.0,2,0.5632,"Признаков роли нет: связи 1 вх./2 исх., оборот 635 тыс. ₸; блокировка отсекает 833 тыс. ₸",False,3,False,1,2,197800.0,635000.0,1,2,3.2103,,7,0,4e-05,1,False,True
100000008628231100,transit,1.0,8,0.7372,Признаки транзита: ушло 628 тыс. ₸ при видимом входе 50 тыс. ₸ за ~1 дн. — приток вне выборки; блокировка отсекает 678 тыс. ₸,False,1,False,1,2,50000.0,627870.0,1,19,12.5574,1.0,10,1,4.8e-05,1,False,True
100000008628818100,peripheral,1.0,11,0.2642,Граница выборки (4-е колено): исходящие не видны; получено 46 тыс. ₸ от 1 плательщика,False,4,True,1,0,46310.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000008629504100,peripheral,1.0,3,0.2437,Граница выборки (4-е колено): исходящие не видны; получено 20 тыс. ₸ от 1 плательщика,False,4,True,1,0,20000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000008629581100,peripheral,1.0,1,0.2701,"Признаков роли нет: связи 1 вх./0 исх., оборот 54 тыс. ₸",False,2,False,1,0,54184.0,0.0,1,0,0.0,,8,0,0.0,1,False,False
100000008631800100,peripheral,1.0,13,0.2341,Граница выборки (4-е колено): исходящие не видны; получено 13 тыс. ₸ от 1 плательщика,False,4,True,1,0,12850.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000008632060100,peripheral,0.84,1,0.5492,"Признаков роли нет: связи 1 вх./9 исх., оборот 339 тыс. ₸; в ядре-кольце из 85; блокировка отсекает 345 тыс. ₸",False,3,False,1,9,6000.0,339200.0,1,12,56.5333,4.0,7,0,0.000537,1,True,True
100000008633099100,peripheral,1.0,10,0.4222,"Признаков роли нет: связи 1 вх./1 исх., оборот 19 тыс. ₸",False,3,False,1,1,19468.0,13500.0,1,1,0.6934,8.0,7,0,1.9e-05,1,False,False
100000008634520100,peripheral,1.0,4,0.2796,"Признаков роли нет: связи 1 вх./0 исх., оборот 90 тыс. ₸",False,3,False,1,0,90000.0,0.0,1,0,0.0,,8,0,0.0,1,False,False
100000008636603100,transit,1.0,2,0.7716,Признаки транзита: ушло 159 тыс. ₸ при видимом входе 35 тыс. ₸ за ~0 дн. — приток вне выборки; в ядре-кольце из 85; блокировка отсекает 195 тыс. ₸,False,2,False,2,6,35460.0,159375.0,2,7,4.4945,0.0,7,0,0.003475,1,True,True
100000008637537100,peripheral,1.0,1,0.242,"Признаков роли нет: связи 3 вх./3 исх., оборот 2,4 млн ₸; курьер из исходного списка",True,0,False,3,3,619890.0,2351495.0,22,30,,0.0,9,2,7.8e-05,2,True,False
100000008638859100,peripheral,1.0,10,0.2577,Граница выборки (4-е колено): исходящие не видны; получено 34 тыс. ₸ от 1 плательщика,False,4,True,1,0,34000.0,0.0,1,0,0.0,,9,0,0.0,1,False,False
100000008647905100,transit,1.0,23,0.7139,Признаки транзита: ушло 344 тыс. ₸ при видимом входе 50 тыс. ₸ за ~1 дн. — приток вне выборки; блокировка отсекает 394 тыс. ₸,False,2,False,1,2,50000.0,344222.0,1,2,6.8844,1.0,7,0,3.8e-05,1,False,True
100000008648783100,peripheral,1.0,13,0.2246,Граница выборки (4-е колено): исходящие не видны; получено 5 тыс. ₸ от 1 плательщика,False,4,True,1,0,5200.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000008649416100,peripheral,1.0,18,0.2236,Граница выборки (4-е колено): исходящие не видны; получено 5 тыс. ₸ от 1 плательщика,False,4,True,1,0,5000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000008650785100,peripheral,1.0,2,0.2142,"Признаков роли нет: связи 2 вх./2 исх., оборот 120 тыс. ₸; курьер из исходного списка",True,0,False,2,2,92000.0,120120.0,2,2,,1.0,8,1,2.2e-05,1,False,False
100000008652094100,peripheral,1.0,10,0.2584,"Признаков роли нет: связи 1 вх./0 исх., оборот 35 тыс. ₸",False,3,False,1,0,35000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000008653041100,peripheral,1.0,6,0.253,"Признаков роли нет: связи 1 вх./0 исх., оборот 28 тыс. ₸",False,3,False,1,0,28000.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000008654653100,peripheral,1.0,2,0.1049,"Признаков роли нет: связи 0 вх./1 исх., оборот 54 тыс. ₸; курьер из исходного списка",True,0,False,0,1,0.0,54000.0,0,1,,,0,0,0.0,0,False,False
100000008655035100,peripheral,1.0,14,0.2549,"Признаков роли нет: связи 1 вх./0 исх., оборот 30 тыс. ₸",False,2,False,1,0,30000.0,0.0,1,0,0.0,,2,0,0.0,1,False,False
100000008655779100,peripheral,1.0,20,0.4697,"Признаков роли нет: связи 1 вх./2 исх., оборот 47 тыс. ₸",False,3,False,1,2,47000.0,24704.0,1,2,0.5256,15.0,7,0,5.9e-05,1,False,False
100000008656043100,peripheral,1.0,5,0.2518,"Признаков роли нет: связи 1 вх./0 исх., оборот 26 тыс. ₸",False,2,False,1,0,26200.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000008659445100,peripheral,1.0,35,0.2268,"Признаков роли нет: связи 3 вх./4 исх., оборот 875 тыс. ₸; курьер из исходного списка",True,0,False,3,4,138490.0,875150.0,7,18,,1.0,0,0,1e-06,2,True,False
100000008659950100,terminal,1.0,4,0.4244,"Деньги оседают: получено 246 тыс. ₸ от 1 плательщика, исходящих ≥5 тыс. ₸ нет (узел раскрыт обходом)",False,3,False,1,0,246000.0,0.0,1,0,0.0,,8,0,0.0,1,False,False
100000008661550100,peripheral,1.0,6,0.2467,"Признаков роли нет: связи 1 вх./0 исх., оборот 23 тыс. ₸",False,3,False,1,0,22800.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000008661585100,peripheral,1.0,5,0.2622,"Признаков роли нет: связи 1 вх./0 исх., оборот 43 тыс. ₸",False,1,False,1,0,43141.0,0.0,1,0,0.0,,1,1,0.0,1,False,False
100000008662216100,peripheral,1.0,6,0.2518,"Признаков роли нет: связи 1 вх./0 исх., оборот 26 тыс. ₸",False,3,False,1,0,26200.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000008662805100,peripheral,1.0,6,0.2391,"Признаков роли нет: связи 1 вх./0 исх., оборот 16 тыс. ₸",False,3,False,1,0,16500.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000008663007100,peripheral,1.0,5,0.2351,"Признаков роли нет: связи 1 вх./0 исх., оборот 14 тыс. ₸",False,1,False,1,0,14000.0,0.0,1,0,0.0,,1,1,0.0,1,False,False
100000008663723100,peripheral,1.0,6,0.2379,"Признаков роли нет: связи 1 вх./0 исх., оборот 16 тыс. ₸",False,3,False,1,0,15600.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000008664469100,peripheral,1.0,8,0.2497,"Признаков роли нет: связи 1 вх./0 исх., оборот 25 тыс. ₸",False,1,False,1,0,25000.0,0.0,1,0,0.0,,10,1,0.0,1,False,False
100000008664774100,peripheral,1.0,6,0.2388,"Признаков роли нет: связи 1 вх./0 исх., оборот 16 тыс. ₸",False,3,False,1,0,16300.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000008665380100,peripheral,1.0,10,0.535,"Признаков роли нет: связи 2 вх./1 исх., оборот 69 тыс. ₸",False,1,False,2,1,69100.0,18200.0,2,1,0.2634,1.0,7,1,1.9e-05,1,False,False
100000008666075100,peripheral,1.0,5,0.2521,"Признаков роли нет: связи 1 вх./0 исх., оборот 26 тыс. ₸",False,1,False,1,0,26217.0,0.0,1,0,0.0,,1,1,0.0,1,False,False
100000008667058100,peripheral,1.0,5,0.2404,"Признаков роли нет: связи 1 вх./0 исх., оборот 18 тыс. ₸",False,1,False,1,0,17534.0,0.0,1,0,0.0,,1,1,0.0,1,False,False
100000008667795100,peripheral,1.0,6,0.2577,"Признаков роли нет: связи 1 вх./0 исх., оборот 34 тыс. ₸",False,3,False,1,0,34000.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000008667799100,peripheral,1.0,6,0.2577,"Признаков роли нет: связи 1 вх./0 исх., оборот 34 тыс. ₸",False,3,False,1,0,34000.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000008668099100,peripheral,1.0,6,0.2381,"Признаков роли нет: связи 1 вх./0 исх., оборот 16 тыс. ₸",False,3,False,1,0,15700.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000008669037100,peripheral,1.0,0,0.0,Нет переводов ≥5 тыс. ₸ внутри банка за июль; курьер из исходного списка,True,0,False,0,0,0.0,0.0,0,0,,,0,0,0.0,0,False,False
100000008669310100,peripheral,1.0,10,0.2717,"Признаков роли нет: связи 1 вх./0 исх., оборот 60 тыс. ₸",False,3,False,1,0,59567.0,0.0,2,0,0.0,,7,0,0.0,1,False,False
